category,model,status,n_candidates,n_held,elapsed_s,note,clutter_target,stack_flat_target,liquid_target,food_transfer_target,table_obstacle,wide_opening_container
track_light,gypkjo,too_large,0,0,0.0,max_dim=5.671,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
track_light,ltnnrc,too_large,0,0,0.0,max_dim=1.965,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
trailer_truck,dnvcsu,too_large,0,0,0.0,max_dim=6.738,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
trampoline,utbouk,too_large,0,0,0.0,max_dim=2.192,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
trampoline_leg,qkerde,too_large,0,0,0.0,max_dim=0.820,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
trampoline_top,iemeer,too_large,0,0,0.0,max_dim=2.192,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
trash_can,cdzyew,no_grasp,200,0,11.7,max_dim=0.391,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
trash_can,cjmezk,no_grasp,0,0,1.3,max_dim=0.421,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
trash_can,djgllo,no_grasp,200,0,1.6,max_dim=0.397,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
trash_can,dnvpag,no_grasp,200,0,2.1,max_dim=0.358,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
trash_can,eahqyq,no_grasp,0,0,0.7,max_dim=0.486,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
trash_can,gilsji,no_grasp,200,0,1.7,max_dim=0.397,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
trash_can,gxajos,no_grasp,0,0,1.3,max_dim=0.396,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
trash_can,hqdnjz,no_grasp,200,0,1.9,max_dim=0.410,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
trash_can,ifzxzj,too_large,0,0,0.0,max_dim=0.795,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
trash_can,jlawet,no_grasp,200,0,2.1,max_dim=0.280,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
trash_can,rbqckd,too_large,0,0,0.0,max_dim=0.503,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
trash_can,uknjdm,no_grasp,0,0,1.3,max_dim=0.421,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
trash_can,vasiit,no_grasp,0,0,1.3,max_dim=0.421,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
trash_can,wklill,no_grasp,0,0,0.6,max_dim=0.440,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
trash_can,wkxtxh,graspable,200,5,51.3,max_dim=0.279,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
tray,avotsj,not_ready,0,0,0.0,max_dim=0.290,not_suitable,perfect,not_suitable,not_suitable,possible,not_suitable
tray,coqeme,graspable,200,5,11.1,max_dim=0.222,not_suitable,perfect,not_suitable,not_suitable,possible,not_suitable
tray,glwebh,graspable,200,5,23.4,max_dim=0.207,not_suitable,perfect,not_suitable,not_suitable,possible,not_suitable
tray,gsxbym,graspable,200,5,67.5,max_dim=0.437,not_suitable,perfect,not_suitable,not_suitable,possible,not_suitable
tray,hbjdlb,graspable,200,5,26.2,max_dim=0.390,not_suitable,perfect,not_suitable,not_suitable,possible,not_suitable
tray,hjxczh,graspable,200,5,35.2,max_dim=0.350,not_suitable,perfect,not_suitable,not_suitable,possible,not_suitable
tray,huwhjg,too_large,0,0,0.0,max_dim=0.685,not_suitable,perfect,not_suitable,not_suitable,possible,not_suitable
tray,hvlfig,graspable,200,4,92.4,max_dim=0.437,not_suitable,perfect,not_suitable,not_suitable,possible,not_suitable
tray,iaaiyi,not_ready,0,0,0.0,max_dim=0.300,not_suitable,perfect,not_suitable,not_suitable,possible,not_suitable
tray,incirm,graspable,200,5,62.7,max_dim=0.495,not_suitable,perfect,not_suitable,not_suitable,possible,not_suitable
tray,jpcflq,graspable,200,5,31.5,max_dim=0.302,not_suitable,perfect,not_suitable,not_suitable,possible,not_suitable
tray,mhhoga,graspable,200,4,100.6,max_dim=0.462,not_suitable,perfect,not_suitable,not_suitable,possible,not_suitable
tray,mkdcha,graspable,200,5,31.5,max_dim=0.436,not_suitable,perfect,not_suitable,not_suitable,possible,not_suitable
tray,spopfj,graspable,200,5,28.4,max_dim=0.325,not_suitable,perfect,not_suitable,not_suitable,possible,not_suitable
tray,thkphg,graspable,200,2,112.1,max_dim=0.405,not_suitable,perfect,not_suitable,not_suitable,possible,not_suitable
tray,tkgsho,not_ready,0,0,0.0,max_dim=0.272,not_suitable,perfect,not_suitable,not_suitable,possible,not_suitable
tray,txcjux,too_large,0,0,0.0,max_dim=0.612,not_suitable,perfect,not_suitable,not_suitable,possible,not_suitable
tray,uekqey,too_large,0,0,0.0,max_dim=0.565,not_suitable,perfect,not_suitable,not_suitable,possible,not_suitable
tray,vxbtax,graspable,200,5,95.7,max_dim=0.477,not_suitable,perfect,not_suitable,not_suitable,possible,not_suitable
tray,wbwmcs,graspable,200,5,19.8,max_dim=0.270,not_suitable,perfect,not_suitable,not_suitable,possible,not_suitable
tray,xzcnjq,graspable,200,5,20.8,max_dim=0.346,not_suitable,perfect,not_suitable,not_suitable,possible,not_suitable
tray,yqtlhy,too_large,0,0,0.0,max_dim=0.911,not_suitable,perfect,not_suitable,not_suitable,possible,not_suitable
tray,zcmnji,graspable,200,5,62.2,max_dim=0.330,not_suitable,perfect,not_suitable,not_suitable,possible,not_suitable
tray,zsddtq,graspable,200,5,29.3,max_dim=0.267,not_suitable,perfect,not_suitable,not_suitable,possible,not_suitable
treadmill,ackppx,too_large,0,0,0.0,max_dim=1.746,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
treadmill,ahwnhu,too_large,0,0,0.0,max_dim=1.485,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
treadmill,hhpgha,too_large,0,0,0.0,max_dim=2.102,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
tree,dyymaq,too_large,0,0,0.0,max_dim=8.565,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
tree,fggodd,too_large,0,0,0.0,max_dim=4.394,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
tree,flkzbo,too_large,0,0,0.0,max_dim=9.141,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
tree,gmzozb,too_large,0,0,0.0,max_dim=13.662,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
tree,hvdcql,too_large,0,0,0.0,max_dim=11.151,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
tree,rrhqpw,too_large,0,0,0.0,max_dim=13.324,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
tree,stbfpu,too_large,0,0,0.0,max_dim=12.016,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
tree,wtyipq,too_large,0,0,0.0,max_dim=9.137,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
trombone,pianqd,too_large,0,0,0.0,max_dim=1.268,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
trophy,afownt,too_large,0,0,0.0,max_dim=0.516,perfect,not_suitable,not_suitable,not_suitable,perfect,not_suitable
trophy,arbekb,not_ready,0,0,0.0,max_dim=0.439,perfect,not_suitable,not_suitable,not_suitable,perfect,not_suitable
trophy,ayuubt,not_ready,0,0,0.0,max_dim=0.237,perfect,not_suitable,not_suitable,not_suitable,perfect,not_suitable
trophy,bgpvtb,not_ready,0,0,0.0,max_dim=0.322,perfect,not_suitable,not_suitable,not_suitable,perfect,not_suitable
trophy,hlktkb,not_ready,0,0,0.0,max_dim=0.270,perfect,not_suitable,not_suitable,not_suitable,perfect,not_suitable
trophy,jchomn,not_ready,0,0,0.0,max_dim=0.399,perfect,not_suitable,not_suitable,not_suitable,perfect,not_suitable
trophy,jwagmm,not_ready,0,0,0.0,max_dim=0.400,perfect,not_suitable,not_suitable,not_suitable,perfect,not_suitable
trophy,ldbalq,not_ready,0,0,0.0,max_dim=0.499,perfect,not_suitable,not_suitable,not_suitable,perfect,not_suitable
trophy,myaxie,not_ready,0,0,0.0,max_dim=0.311,perfect,not_suitable,not_suitable,not_suitable,perfect,not_suitable
trophy,paaegg,not_ready,0,0,0.0,max_dim=0.431,perfect,not_suitable,not_suitable,not_suitable,perfect,not_suitable
trophy,rpprcc,too_large,0,0,0.0,max_dim=0.510,perfect,not_suitable,not_suitable,not_suitable,perfect,not_suitable
trophy,shnohg,too_large,0,0,0.0,max_dim=0.505,perfect,not_suitable,not_suitable,not_suitable,perfect,not_suitable
trophy,tjawkk,not_ready,0,0,0.0,max_dim=0.402,perfect,not_suitable,not_suitable,not_suitable,perfect,not_suitable
trophy,wraizn,not_ready,0,0,0.0,max_dim=0.400,perfect,not_suitable,not_suitable,not_suitable,perfect,not_suitable
trophy,xnjodq,not_ready,0,0,0.0,max_dim=0.344,perfect,not_suitable,not_suitable,not_suitable,perfect,not_suitable
trophy,zoolef,not_ready,0,0,0.0,max_dim=0.241,perfect,not_suitable,not_suitable,not_suitable,perfect,not_suitable
trout,kqpeke,graspable,200,5,39.2,max_dim=0.321,not_suitable,not_suitable,not_suitable,perfect,not_suitable,not_suitable
trout,qofuoa,graspable,200,5,55.0,max_dim=0.218,not_suitable,not_suitable,not_suitable,perfect,not_suitable,not_suitable
trowel,ematag,graspable,200,5,19.5,max_dim=0.279,not_suitable,not_suitable,not_suitable,not_suitable,possible,not_suitable
trumpet,bafgow,too_large,0,0,0.0,max_dim=0.911,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
tube_of_lotion,ixfuxm,graspable,200,5,61.1,max_dim=0.234,not_suitable,not_suitable,possible,not_suitable,possible,not_suitable
tube_of_toothpaste,vsclsj,graspable,200,5,47.5,max_dim=0.140,not_suitable,not_suitable,possible,not_suitable,possible,not_suitable
tulip,bnfgel,not_ready,0,0,0.0,max_dim=0.308,not_suitable,not_suitable,not_suitable,not_suitable,possible,not_suitable
tulip,fbaloe,not_ready,0,0,0.0,max_dim=0.312,not_suitable,not_suitable,not_suitable,not_suitable,possible,not_suitable
tulip,hohneq,not_ready,0,0,0.0,max_dim=0.308,not_suitable,not_suitable,not_suitable,not_suitable,possible,not_suitable
tuna,xkjged,too_large,0,0,0.0,max_dim=0.887,not_suitable,not_suitable,not_suitable,perfect,not_suitable,not_suitable
tupperware,mkstwr,graspable,200,5,11.3,max_dim=0.219,possible,not_suitable,possible,not_suitable,possible,perfect
turkey,ppaslw,not_ready,0,0,0.0,max_dim=0.333,not_suitable,not_suitable,not_suitable,perfect,not_suitable,not_suitable
turkey_leg,bqugmh,graspable,200,5,23.6,max_dim=0.156,not_suitable,not_suitable,not_suitable,perfect,not_suitable,not_suitable
turnstile,uzrfpq,too_large,0,0,0.0,max_dim=1.720,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
tweezers,jghpwr,graspable,200,5,11.1,max_dim=0.048,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
tweezers,ngwoat,graspable,200,5,15.3,max_dim=0.032,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
twine,fngeov,not_ready,0,0,0.0,max_dim=0.059,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
umbrella,cqfbku,too_large,0,0,0.0,max_dim=0.503,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
umbrella,frpfnc,too_large,0,0,0.0,max_dim=0.712,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
umbrella,hdfkbc,too_large,0,0,0.0,max_dim=0.939,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
umbrella,ziqzqo,too_large,0,0,0.0,max_dim=0.813,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
umbrella,zxnjwz,too_large,0,0,0.0,max_dim=1.027,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
umbrella_rack,lttkuq,too_large,0,0,0.0,max_dim=0.565,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
urinal,akmwjs,too_large,0,0,0.0,max_dim=1.037,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
urinal,btvdju,too_large,0,0,0.0,max_dim=0.898,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
urinal,lowprn,too_large,0,0,0.0,max_dim=0.502,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
urinal,pfzmpd,too_large,0,0,0.0,max_dim=0.514,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
utility_knife,kridpz,graspable,200,5,52.6,max_dim=0.258,not_suitable,not_suitable,not_suitable,not_suitable,possible,not_suitable
vacuum,amnmmq,too_large,0,0,0.0,max_dim=0.593,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
vacuum,bdmsbr,too_large,0,0,0.0,max_dim=1.015,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
vacuum,wikhik,too_large,0,0,0.0,max_dim=0.852,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
valentine_wreath,xpbsof,graspable,200,5,19.9,max_dim=0.241,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
vanilla_bottle,drevku,graspable,200,5,13.3,max_dim=0.258,possible,not_suitable,possible,not_suitable,possible,not_suitable
vanilla_flower,vynsdy,graspable,200,5,10.9,max_dim=0.065,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
vase,aegxpb,graspable,200,5,48.4,max_dim=0.269,perfect,not_suitable,perfect,not_suitable,perfect,possible
vase,atgnsc,graspable,200,5,12.4,max_dim=0.161,perfect,not_suitable,perfect,not_suitable,perfect,possible
vase,bbduix,not_ready,0,0,0.0,max_dim=0.166,perfect,not_suitable,perfect,not_suitable,perfect,possible
vase,bcirge,graspable,200,5,13.1,max_dim=0.166,perfect,not_suitable,perfect,not_suitable,perfect,possible
vase,bedkqu,graspable,200,5,10.7,max_dim=0.227,perfect,not_suitable,perfect,not_suitable,perfect,possible
vase,cvyops,graspable,200,5,53.6,max_dim=0.170,perfect,not_suitable,perfect,not_suitable,perfect,possible
vase,dfjcsi,not_ready,0,0,0.0,max_dim=0.207,perfect,not_suitable,perfect,not_suitable,perfect,possible
vase,dwspgo,not_ready,0,0,0.0,max_dim=0.250,perfect,not_suitable,perfect,not_suitable,perfect,possible
vase,eqhgiy,graspable,200,5,19.8,max_dim=0.225,perfect,not_suitable,perfect,not_suitable,perfect,possible
vase,euqzpy,not_ready,0,0,0.0,max_dim=0.237,perfect,not_suitable,perfect,not_suitable,perfect,possible
vase,gopbrh,graspable,200,5,21.9,max_dim=0.163,perfect,not_suitable,perfect,not_suitable,perfect,possible
vase,hkwtnf,graspable,200,5,12.3,max_dim=0.187,perfect,not_suitable,perfect,not_suitable,perfect,possible
vase,hliauj,graspable,200,5,83.5,max_dim=0.315,perfect,not_suitable,perfect,not_suitable,perfect,possible
vase,htyvuz,graspable,200,5,72.0,max_dim=0.193,perfect,not_suitable,perfect,not_suitable,perfect,possible
vase,icpews,graspable,200,5,23.8,max_dim=0.169,perfect,not_suitable,perfect,not_suitable,perfect,possible
vase,ipbgrw,graspable,200,5,42.8,max_dim=0.190,perfect,not_suitable,perfect,not_suitable,perfect,possible
vase,jdddsr,graspable,200,5,22.3,max_dim=0.214,perfect,not_suitable,perfect,not_suitable,perfect,possible
vase,jpwsrp,graspable,200,5,13.9,max_dim=0.195,perfect,not_suitable,perfect,not_suitable,perfect,possible
vase,kjeudr,graspable,200,5,13.6,max_dim=0.127,perfect,not_suitable,perfect,not_suitable,perfect,possible
vase,mawxva,too_large,0,0,0.0,max_dim=1.499,perfect,not_suitable,perfect,not_suitable,perfect,possible
vase,mdmwcs,graspable,200,5,14.3,max_dim=0.177,perfect,not_suitable,perfect,not_suitable,perfect,possible
vase,meetii,graspable,200,5,11.4,max_dim=0.301,perfect,not_suitable,perfect,not_suitable,perfect,possible
vase,nodcpg,graspable,200,5,12.1,max_dim=0.161,perfect,not_suitable,perfect,not_suitable,perfect,possible
vase,nuqzjs,too_large,0,0,0.0,max_dim=0.768,perfect,not_suitable,perfect,not_suitable,perfect,possible
vase,qebiei,graspable,200,5,11.8,max_dim=0.113,perfect,not_suitable,perfect,not_suitable,perfect,possible
vase,rfegnv,not_ready,0,0,0.0,max_dim=0.218,perfect,not_suitable,perfect,not_suitable,perfect,possible
vase,rfigof,not_ready,0,0,0.0,max_dim=0.229,perfect,not_suitable,perfect,not_suitable,perfect,possible
vase,rusmlm,graspable,200,5,13.3,max_dim=0.136,perfect,not_suitable,perfect,not_suitable,perfect,possible
vase,rwotxo,graspable,200,5,12.7,max_dim=0.175,perfect,not_suitable,perfect,not_suitable,perfect,possible
vase,saenda,graspable,200,5,39.8,max_dim=0.417,perfect,not_suitable,perfect,not_suitable,perfect,possible
vase,stqkvx,graspable,200,5,18.5,max_dim=0.208,perfect,not_suitable,perfect,not_suitable,perfect,possible
vase,tjrbxv,no_grasp,0,0,1.2,max_dim=0.473,perfect,not_suitable,perfect,not_suitable,perfect,possible
vase,toreid,not_ready,0,0,0.0,max_dim=0.280,perfect,not_suitable,perfect,not_suitable,perfect,possible
vase,twknia,too_large,0,0,0.0,max_dim=1.043,perfect,not_suitable,perfect,not_suitable,perfect,possible
vase,uuypot,too_large,0,0,0.0,max_dim=1.132,perfect,not_suitable,perfect,not_suitable,perfect,possible
vase,vmbzmm,not_ready,0,0,0.0,max_dim=0.184,perfect,not_suitable,perfect,not_suitable,perfect,possible
vase,wltgjn,graspable,200,5,11.7,max_dim=0.228,perfect,not_suitable,perfect,not_suitable,perfect,possible
vase,xfduug,graspable,200,5,11.9,max_dim=0.249,perfect,not_suitable,perfect,not_suitable,perfect,possible
vase,yfqgfd,graspable,200,5,30.8,max_dim=0.184,perfect,not_suitable,perfect,not_suitable,perfect,possible
vase,ysdoep,graspable,200,5,10.1,max_dim=0.252,perfect,not_suitable,perfect,not_suitable,perfect,possible
vase,zaziny,graspable,200,5,13.7,max_dim=0.194,perfect,not_suitable,perfect,not_suitable,perfect,possible
vase,zwekzu,graspable,200,5,13.6,max_dim=0.094,perfect,not_suitable,perfect,not_suitable,perfect,possible
veal,vlgemr,graspable,200,5,14.3,max_dim=0.254,not_suitable,not_suitable,not_suitable,perfect,not_suitable,not_suitable
vegetable_peeler,njgqao,graspable,200,5,31.5,max_dim=0.181,not_suitable,not_suitable,not_suitable,not_suitable,possible,not_suitable
vegetable_peeler,wqtpjz,graspable,200,5,17.2,max_dim=0.179,not_suitable,not_suitable,not_suitable,not_suitable,possible,not_suitable
vending_machine,ocnbil,too_large,0,0,0.0,max_dim=1.810,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
vending_machine,wogoig,too_large,0,0,0.0,max_dim=1.810,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
venison,dhhbvg,not_ready,0,0,0.0,max_dim=0.166,not_suitable,not_suitable,not_suitable,perfect,not_suitable,not_suitable
vest,girtqm,too_large,0,0,0.0,max_dim=0.584,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
vidalia_onion,buyxll,graspable,200,5,9.8,max_dim=0.100,not_suitable,not_suitable,not_suitable,perfect,possible,not_suitable
vidalia_onion,dejqhf,graspable,200,5,12.1,max_dim=0.082,not_suitable,not_suitable,not_suitable,perfect,possible,not_suitable
vidalia_onion,ldeuli,graspable,200,5,13.2,max_dim=0.100,not_suitable,not_suitable,not_suitable,perfect,possible,not_suitable
video_game,apjpos,graspable,200,5,13.5,max_dim=0.086,not_suitable,not_suitable,not_suitable,not_suitable,possible,not_suitable
video_game,ceaxsd,graspable,200,5,12.8,max_dim=0.087,not_suitable,not_suitable,not_suitable,not_suitable,possible,not_suitable
video_game,ckugyi,graspable,200,5,9.5,max_dim=0.066,not_suitable,not_suitable,not_suitable,not_suitable,possible,not_suitable
video_game,coiafo,graspable,200,5,11.7,max_dim=0.064,not_suitable,not_suitable,not_suitable,not_suitable,possible,not_suitable
video_game,lfdpse,graspable,200,5,9.7,max_dim=0.067,not_suitable,not_suitable,not_suitable,not_suitable,possible,not_suitable
video_game,ppnzqm,graspable,200,5,10.2,max_dim=0.069,not_suitable,not_suitable,not_suitable,not_suitable,possible,not_suitable
video_game,pujfzk,graspable,200,5,10.7,max_dim=0.069,not_suitable,not_suitable,not_suitable,not_suitable,possible,not_suitable
video_game,qsyyql,graspable,200,5,10.5,max_dim=0.042,not_suitable,not_suitable,not_suitable,not_suitable,possible,not_suitable
video_game,quzjuo,graspable,200,5,15.3,max_dim=0.065,not_suitable,not_suitable,not_suitable,not_suitable,possible,not_suitable
video_game,rzaxlj,graspable,200,5,10.2,max_dim=0.033,not_suitable,not_suitable,not_suitable,not_suitable,possible,not_suitable
video_game,veodkq,graspable,200,5,10.0,max_dim=0.024,not_suitable,not_suitable,not_suitable,not_suitable,possible,not_suitable
video_game,yyvkel,graspable,200,5,14.8,max_dim=0.085,not_suitable,not_suitable,not_suitable,not_suitable,possible,not_suitable
vine,bftzho,too_large,0,0,0.0,max_dim=1.544,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
vine,evmhsg,too_large,0,0,0.0,max_dim=1.529,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
vine,fotcaz,too_large,0,0,0.0,max_dim=1.750,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
vine,gccsfy,too_large,0,0,0.0,max_dim=1.287,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
vine,hchlkz,too_large,0,0,0.0,max_dim=1.412,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
vine,hdbgla,too_large,0,0,0.0,max_dim=1.509,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
vine,kcajqg,too_large,0,0,0.0,max_dim=1.562,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
vine,nuhdae,too_large,0,0,0.0,max_dim=1.265,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
vine,nxvleg,too_large,0,0,0.0,max_dim=1.549,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
vine,sfqnem,too_large,0,0,0.0,max_dim=1.509,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
vine,voaeps,too_large,0,0,0.0,max_dim=1.277,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
vine,xjcnky,too_large,0,0,0.0,max_dim=1.252,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
vine,xwzycj,too_large,0,0,0.0,max_dim=1.418,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
vine,xzdszm,too_large,0,0,0.0,max_dim=1.286,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
vinegar_atomizer,kwcahz,graspable,200,5,11.8,max_dim=0.255,possible,not_suitable,possible,not_suitable,possible,not_suitable
vinegar_bottle,hbsbwt,graspable,200,5,16.7,max_dim=0.208,possible,not_suitable,possible,not_suitable,possible,not_suitable
vinegar_bottle,ykysuc,not_ready,0,0,0.0,max_dim=0.276,possible,not_suitable,possible,not_suitable,possible,not_suitable
violin,rgwsac,too_large,0,0,0.0,max_dim=0.603,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
violin_case,jlasop,too_large,0,0,0.0,max_dim=0.651,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
virginia_ham,jqfkdb,graspable,200,1,98.6,max_dim=0.284,not_suitable,not_suitable,not_suitable,perfect,not_suitable,not_suitable
vodka_bottle,bojwlu,graspable,200,5,12.1,max_dim=0.277,possible,not_suitable,possible,not_suitable,possible,not_suitable
volleyball,nofzds,graspable,200,5,81.5,max_dim=0.236,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
volleyball_net,ykiiqr,too_large,0,0,0.0,max_dim=11.518,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
wading_pool,sbvksi,too_large,0,0,0.0,max_dim=3.024,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
wading_pool,xixlzr,too_large,0,0,0.0,max_dim=2.262,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
wafer,ramcrb,graspable,200,5,18.6,max_dim=0.199,not_suitable,not_suitable,not_suitable,perfect,not_suitable,not_suitable
wafer,yegxsp,graspable,200,5,32.9,max_dim=0.217,not_suitable,not_suitable,not_suitable,perfect,not_suitable,not_suitable
waffle,gjwper,graspable,200,5,25.7,max_dim=0.284,not_suitable,not_suitable,not_suitable,perfect,possible,not_suitable
waffle_maker,yjmnej,no_grasp,200,0,4.8,max_dim=0.268,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
walker,cmfdmv,no_grasp,200,0,7.3,max_dim=0.120,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
walker,dgewyj,no_grasp,200,0,11.4,max_dim=0.224,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
walker,dlwoej,no_grasp,200,0,13.0,max_dim=0.222,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
walker,fdklhj,no_grasp,200,0,14.8,max_dim=0.248,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
walker,glrsok,no_grasp,200,0,16.1,max_dim=0.120,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
walker,ndexvs,no_grasp,200,0,18.4,max_dim=0.265,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
walker,pmypfd,no_grasp,200,0,19.4,max_dim=0.239,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
walker,scbatq,no_grasp,200,0,21.0,max_dim=0.120,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
walker,txpihh,no_grasp,200,0,24.8,max_dim=0.120,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
walker,uewtgk,no_grasp,200,0,26.3,max_dim=0.239,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
walker,xnpimz,no_grasp,200,0,30.5,max_dim=0.249,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
walker,ykjauh,graspable,200,5,20.5,max_dim=0.120,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
wall_clock,fnwzqj,no_grasp,200,0,87.9,max_dim=0.300,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
wall_clock,fqvgny,too_large,0,0,0.0,max_dim=0.569,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
wall_clock,jerval,too_large,0,0,0.0,max_dim=0.564,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
wall_clock,oqmbtp,too_large,0,0,0.0,max_dim=0.619,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
wall_clock,przkmo,graspable,200,5,15.5,max_dim=0.308,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
